-14.4051411652368,-48.6003476179975
-16.6198354897066,-48.5616016276756
6.7650855015424,-51.1142733210495
23.4816368863164,-53.3946406915922
29.1793717086073,-55.3485047667873
20.4634289647065,-52.6234666662747
2.48805543705587,-50.3897458494923
9.64840075315689,-58.8106767674623
33.3202401457281,-49.3337213377187
-13.0416814965095,-49.127219859254
11.4581715361233,-55.8211644240169
-19.5160640442379,-50.7473808634791
26.3355474555114,-46.9701491718849
31.2325613539774,-54.059793142169
-25.6985976476977,-39.0438302064035
3.24771680327913,-49.972768872418
-20.708277344826,-52.7491348764446
-1.62010611797096,-57.1429072251987
23.6806917097585,-53.901725459944
14.64284615228,-44.7967386339949
19.0572009288025,-51.0859841290649
9.40256211774449,-58.6534295464168
3.85782683564961,-46.8798417533793
5.7081127131111,-46.6890604395847
30.0639694111379,-54.4394285649374
-21.4126940533425,-51.2744835781277
31.3538442169228,-53.8679983759753
6.26758389342592,-53.4867941568033
-25.7715380698424,-40.5671724257472
14.1777399195545,-47.6189475864083
-14.4809003735385,-48.426895616493
-23.6831263910518,-41.9748414494571
-22.2656591317158,-38.6321203804065
15.4409951355969,-46.80725274512
24.2803055192246,-55.3417012121301
7.15607230330552,-50.8371651274709
5.29628547506362,-45.1473291423507
15.3227098607525,-46.9021300370017
-0.103708613896743,-54.9532466194719
14.3826327757284,-45.6395113747447
-4.2301638899401,-52.7227978262317
18.6368536961183,-49.5777009147908
18.4050256423995,-47.6542811277682
4.71505076829489,-45.7095518736476
5.16657962748926,-46.8393580420639
2.78030547989266,-46.4094485111169
6.65712511136,-49.5996342240786
5.42148222087496,-44.6432823894911
-4.01394132870135,-53.8789359015017
32.5233935503712,-48.5156595194658
-51.5593655676119,-36.3633014534931
9.52111393469743,-45.8995717601259
0.94746761683359,-60.4876782822894
5.39469744251887,-48.9470673290019
4.13218464571632,-58.3156113433266
-35.4797864836207,-31.3184658775483
0.94298014681577,-60.5530213120609
19.7124432305285,-47.311371735624
3.21088530311333,-49.1299144479367
14.4645034042321,-46.0981409217837
16.5772072159577,-47.9327541523875
-3.97445844401357,-54.113338659067
-17.2014280681737,-49.009918742529
13.6771650054789,-58.6547508827559
7.35273152275743,-55.0633065990637
-20.9977927354591,-43.1180196724602
-12.6953836905123,-49.0479211982698
8.9587317269824,-45.3198226343715
-23.9475323508413,-40.2545001278139
-55.3076572627167,-36.2824531819129
6.91168141314588,-50.1171330014493
-3.14338612583957,-55.2793222057958
25.0797306858004,-43.6572517835183
-53.3006368873903,-37.2882044444745
34.2000016533117,-50.3814834108553
26.1922245030793,-45.03165894074
22.1346839574641,-43.4658941827883
8.03043964737023,-48.596586043809
7.1040337118636,-49.1305037892779
-8.55210705307811,-49.391101950062
8.45150290884717,-49.1937056809748
14.4471960879652,-44.9266019508995
-12.2308043667496,-47.691976891786
16.886533379799,-48.6443874170958
26.6623340018469,-50.8910915908612
-2.62402441890697,-53.8929683917744
-8.88682372847225,-49.8471072156931
18.8059073187422,-50.0253597081675
-22.3331685483267,-50.9687236117661
-3.98774847317121,-58.2992511865158
-8.6662002529815,-49.6204589763897
22.5044314728522,-53.6352500543064
-24.2061409275022,-41.5509318894758
3.82950656667655,-49.520342110138
14.8117703203799,-43.9253026785509
25.4341370881236,-47.7341840113235
11.9002557972332,-48.0103437300013
2.24843095535707,-50.652714990895
26.0857600413283,-50.3854935890511
9.97071413032885,-58.5007260665418
12.8096058115065,-51.705382311859
-3.67822067137828,-56.4081544907916
4.23493837482365,-49.2210133500225
1.14505086664748,-46.1121646935833
-13.1172647201686,-48.5957587946211
-22.2195027612619,-38.4258415905264
-21.3253316593355,-52.188935670511
-25.3027888284238,-39.6524743971962
0.230637903240933,-54.6592001579493
4.70501093567255,-46.8870654454785
15.7778745742461,-45.488400190497
-24.0356542444307,-42.5901161490735
13.4367400994435,-47.420951046849
-8.16996401792626,-51.2158404112359
-7.1090184882935,-50.8460351581634
14.9058027157718,-46.1708003434688
19.4637874020486,-49.5466597619027
36.1901332626359,-47.9797108672673
-9.1310712138793,-51.0868829910523
-23.6262675605523,-42.3741104199966
-1.04027159122085,-57.4943399378697
-20.6243847419383,-52.9311384740223
24.501123366484,-49.1942133509873
12.7463156365379,-47.4016268335427
23.6731023199776,-54.8849774867108
32.9979852393698,-50.5232224405653
25.7431662148908,-51.5238019575439
18.3417083508937,-51.3610271977044
6.5588091921607,-53.3987337971074
-46.0597201142242,-39.4318395891409
-21.9179232421076,-39.142898867793
-1.16737596043279,-59.436044098845
-2.57260467767361,-57.9502543839604
7.616839563547,-55.7401198516
13.1029239312043,-58.0221836631459
9.21800450874659,-58.0165960395971
3.66977504602569,-56.8449375558933
10.7141777567743,-47.2701024146672
22.2889321007294,-52.982475123993
5.51187277126217,-58.0672095961709
-19.8496899755087,-51.3786351060486
-4.34310437245699,-52.2274913640289
13.0135700887237,-47.1405763497215
-2.73322624031731,-42.3568660157772
15.0845708003293,-57.7519634630478
21.058525238866,-42.1964970502085
10.5736603986447,-58.0689356526115
2.87613004826563,-46.506076864072
5.25041423937336,-43.2772981230137
-46.8791543805957,-40.9004808029077
2.25562505891679,-45.5276022079098
-3.92639772925502,-44.3061507058517
16.2645682492802,-45.6754512481367
3.10059436949386,-46.3957140773688
-18.4993640790656,-51.7673946372927
9.17503438961534,-49.2960933168344
-23.8216799513484,-41.0632253839713
-8.10991319635366,-50.1111410989943
-14.2197685436755,-48.4441066523778
25.4546631980872,-44.157824416051
-25.5132677818929,-39.1510898690736
-1.88591721572786,-56.54132589311
-22.1948789000461,-51.1540273288126
7.8926660584211,-56.3471942672715
19.7814540052891,-44.8307542132778
4.28418873263916,-46.9939811994578
-18.9972952806755,-51.3137582298513
-7.25730991132503,-50.2295508111631
16.7181465269695,-46.7172631049472
11.9279217438379,-58.4311584273247
9.49059689089736,-45.3928494294167
19.6850802781795,-45.4476595397945
-52.8843942297899,-39.4415391169829
4.58004910417323,-51.7479913119378
19.8983585271915,-51.1406098915055
8.1803299008608,-48.9144802751869
-12.2503243793618,-47.3056915252418
20.4838652401115,-54.5353017683882
4.34128411180378,-58.303673130571
-0.340979072421265,-43.6243933474722
36.1992159515097,-47.9706604563334
7.64857740272308,-56.4948305779864
15.3345519190537,-57.9213462895588
-3.41046124130076,-57.0542269318255
-4.34428394198324,-54.214454788376
25.7326269408858,-49.0016789879631
-0.832182571167237,-57.654321699469
-2.07739665858278,-55.8928968551098
0.220673975433311,-55.5410472291338
-46.9490977046336,-39.5950518982474
9.56603674469213,-52.3945797784579
-12.2761495940315,-47.7272222314997
7.67402586986125,-47.3569811724313
12.9587446152419,-43.4421485610874
12.1118618016872,-56.0672625434945
33.7962831599762,-50.2970885167799
-6.82664673912444,-50.7817664263405
29.8315207853484,-54.180770201719
9.2622300637195,-56.4775153314123
14.5958524111646,-44.7019063779429
-21.1070434645486,-52.9446132664736
14.1379394750814,-46.7880782663075
17.9879547232806,-48.886333237344
6.15074686678479,-44.5005791561614
-46.2811517462943,-39.5561873986513
-5.49785145290479,-54.1045952907036
-0.872845210730586,-57.6634285653283
33.112257260557,-49.9646080938658
-2.27662150180016,-54.2914972251467
-47.4785356019661,-39.0603427777923
7.90891300757868,-42.4779172736666
